toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmdec,st_pmdecerr1,st_pmdecerr2,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_rade,pl_radeerr1,pl_radeerr2,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_dist,st_disterr1,st_disterr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_rad,st_raderr1,st_raderr2,toi_created,rowupdate
4034.01,375654303,PC,22h20m35.28s,335.146984,+71d46m02.45s,71.767346,-0.177,0.027,-0.027,3.442,0.024,-0.024,2459853.88,0.001103,-0.001103,1.8020923,2.8e-06,-2.8e-06,2.949,0.143,-0.143,8570.0,1.85406,-1.85406,17.3634,0.917806,-0.917806,1870.78,1832.0,12.5798,0.016,-0.016,745.145,8.8605,-8.8605,5760.0,151.8,-151.8,3.92,0.08,-0.08,1.85,0.09,-0.09,23/06/2021 15:26,04/09/2024 12:02
4036.01,367913453,FP,23h42m03.1s,355.51293,+76d55m07.62s,76.918784,10.359,0.042,-0.042,3.955,0.031,-0.031,2459008.757,0.005972,-0.005972,2.7761628,0.0001338,-0.0001338,2.139,0.503,-0.503,1340.0,6.78709,-6.78709,6.58454,0.625656,-0.625656,538.633,1342.0,12.3618,0.011,-0.011,644.55,8.563,-8.563,5778.0,147.9,-147.9,3.92,0.08,-0.08,1.84,0.09,-0.09,23/06/2021 15:26,22/08/2024 10:08
4037.01,367287018,FP,22h50m12.56s,342.552349,+75d51m37.44s,75.860399,3.052,0.039,-0.039,-3.596,0.037,-0.037,2459740.358,0.004884,-0.004884,4.7257129,2.86e-05,-2.86e-05,2.701,0.381,-0.381,1740.0,2.48875,-2.48875,10.5468,0.660109,-0.660109,350.147,1205.0,11.3896,0.009,-0.009,653.395,9.3585,-9.3585,6139.0,130.0,-130.0,3.71,0.09,-0.09,2.48,0.12,-0.12,23/06/2021 15:26,22/08/2024 10:08
4039.01,366120401,PC,18h14m56.27s,273.734478,+49d45m41.72s,49.761588,2.733,0.026,-0.026,17.311,0.028,-0.028,2459733.901,0.002201,-0.002201,4.7308142,1.67e-05,-1.67e-05,3.062,0.204,-0.204,8780.0,4.84153,-4.84153,9.85689,0.530334,-0.530334,295.429,1154.0,12.9186,0.007,-0.007,548.908,4.295,-4.295,5777.0,122.1,-122.1,4.42,0.07,-0.07,1.05,0.05,-0.05,23/06/2021 15:26,22/08/2024 10:08
4040.01,356786657,PC,17h54m27.47s,268.614463,+77d29m17.92s,77.48831,-0.491,0.035,-0.035,18.935,0.046,-0.046,2459658.461,0.005631,-0.005631,7.1357259,0.0001205,-0.0001205,2.5094893,0.5312468,-0.5312468,1047.420592,125.76148,-125.76148,2.7853042,1.548157,-1.548157,108.1100329,822.4059608,12.3407,0.006,-0.006,297.107,2.2425,-2.2425,5446.0,132.8,-132.8,4.57,0.08,-0.08,0.835627,0.0471859,-0.0471859,23/06/2021 15:26,07/09/2024 10:08
4041.01,345645749,PC,16h27m25.31s,246.855462,+21d37m00.45s,21.616792,-24.382,0.042,-0.042,6.134,0.043,-0.043,2459731.379,0.001373,-0.001373,7.8808589,1.93e-05,-1.93e-05,4.788,0.133,-0.133,5120.0,0.97874,-0.97874,10.2354,0.503941,-0.503941,289.546,1149.0,10.9342,0.006,-0.006,311.111,3.2365,-3.2365,5914.8,118.2,-118.2,4.17,0.08,-0.08,1.41,0.07,-0.07,23/06/2021 15:26,22/08/2024 10:08
4043.01,322262448,PC,21h42m13.11s,325.554628,+69d30m17.31s,69.504808,6.764,0.034,-0.034,1.025,0.036,-0.036,2459906.073,0.00121,-0.00121,5.1191172,8.5e-06,-8.5e-06,5.563,0.237,-0.237,6317.0,125.176,-125.176,13.0806,0.652824,-0.652824,939.766,1542.0,12.2319,0.006,-0.006,636.467,7.898,-7.898,5926.0,207.4,-207.4,4.01,0.09,-0.09,1.7,0.08,-0.08,23/06/2021 15:26,22/08/2024 10:08
4046.01,284760740,PC,15h54m44.84s,238.686827,+25d00m50.18s,25.01394,-5.671,0.093,-0.093,-8.051,0.125,-0.125,2459716.464,0.001747,-0.001747,0.7583741,2.2e-06,-2.2e-06,0.748,0.191,-0.191,850.0,4.10971,-4.10971,5.4111,0.443729,-0.443729,1262.0,1660.0,10.6525,0.006,-0.006,328.581,7.7425,-7.7425,6209.0,128.5,-128.5,4.13,0.09,-0.09,1.56,0.08,-0.08,23/06/2021 15:26,22/08/2024 10:08
4056.01,232567319,PC,16h30m11.91s,247.549643,+49d53m44.85s,49.895791,-3.958,0.039,-0.039,14.412,0.047,-0.047,2459741.744,0.00154,-0.00154,5.0518907,1.32e-05,-1.32e-05,3.743,0.156,-0.156,3310.0,1.03427,-1.03427,9.11036,0.480293,-0.480293,588.998,1372.0,11.4354,0.007,-0.007,484.852,5.0905,-5.0905,6328.9,138.5,-138.5,4.15,0.09,-0.09,1.55,0.08,-0.08,23/06/2021 15:26,10/09/2024 10:08
406.01,153065527,CP,03h17m03.03s,49.262643,-42d14m38.94s,-42.244149,41.675,0.055,-0.055,-412.827,0.074,-0.074,2458388.567,0.00114,-0.00114,13.1757294,3.13e-05,-3.13e-05,2.1570272,0.2625536,-0.2625536,2479.347714,128.92201,-128.92201,1.9602373,0.4459335,-0.4459335,2.6453174,325.2663942,11.2828,0.007,-0.007,31.0597,0.03405,-0.03405,3349.0,63.0,-63.0,4.94138,0.395255,-0.395255,0.388609,0.0116001,-0.0116001,17/05/2019 18:40,21/04/2025 12:03
406.02,153065527,CP,03h17m03.03s,49.262643,-42d14m38.94s,-42.244149,41.675,0.055,-0.055,-412.827,0.074,-0.074,2458385.388,0.001564,-0.001564,6.614911,3.13e-05,-3.13e-05,0.9654605,0.8199179,-0.8199179,1060.571582,201.45874,-201.45874,1.2731554,3.2967181,-3.2967181,6.6294678,409.2506857,11.2828,0.007,-0.007,31.0597,0.03405,-0.03405,3349.0,63.0,-63.0,4.94138,0.395255,-0.395255,0.388609,0.0116001,-0.0116001,19/07/2021 00:13,21/04/2025 12:03
4064.01,219489550,PC,16h13m28.89s,243.370371,+42d53m07.81s,42.885503,-14.026,0.023,-0.023,-2.956,0.023,-0.023,2459667.343,0.003257,-0.003257,3.8823511,0.0002694,-0.0002694,2.6909833,0.8693239,-0.8693239,3177.344653,304.6319,-304.6319,9.5364228,5.6189537,-5.6189537,1088.66384,1465.018804,12.6555,0.007,-0.007,756.022,7.278,-7.278,5622.4,110.3,-110.3,3.98,0.07,-0.07,1.68668,0.0778292,-0.0778292,23/06/2021 15:26,07/09/2024 10:08
4065.01,219485050,PC,16h11m19.67s,242.83196,+47d42m45.55s,47.712652,-27.614,0.025,-0.025,10.681,0.033,-0.033,2459740.848,0.001328,-0.001328,3.5908038,1.01e-05,-1.01e-05,3.027,0.143,-0.143,6690.0,2.19339,-2.19339,9.85407,0.599621,-0.599621,462.467,1291.0,12.8377,0.007,-0.007,579.364,5.5635,-5.5635,5657.0,143.4,-143.4,4.3,0.09,-0.09,1.18,0.07,-0.07,23/06/2021 15:26,22/08/2024 10:08
4071.01,115182469,PC,16h37m09.95s,249.291448,+43d20m41.14s,43.344761,-36.022,0.049,-0.049,-31.743,0.058,-0.058,2459001.308,0.00411,-0.00411,6.5169955,0.0012892,-0.0012892,2.416,0.374,-0.374,930.0,2.838,-2.838,2.26174,0.19634,-0.19634,62.6073,783.0,10.7133,0.006,-0.006,104.24,0.307,-0.307,4937.5,123.2,-123.2,4.64,0.09,-0.09,0.71,0.05,-0.05,23/06/2021 15:26,22/08/2024 10:08
4074.01,628103717,PC,01h57m41.61s,29.423373,+63d54m16.52s,63.90459,-0.196,0.024,-0.024,-0.939,0.028,-0.028,2459906.212,0.001363,-0.001363,3.2175013,6.7e-06,-6.7e-06,3.2,0.235,-0.235,11871.0,453.272,-453.272,16.011,2.13317,-2.13317,1034.94,1580.0,12.6844,0.015,-0.015,885.18,14.837,-14.837,7932.0,169.3,-169.3,4.32,0.08,-0.08,1.56,0.2,-0.2,23/06/2021 15:26,22/08/2024 10:08
4076.01,57193198,PC,16h43m37.69s,250.907053,+36d08m28.91s,36.141365,-6.37,0.031,-0.031,-2.523,0.043,-0.043,2459003.615,0.004028,-0.004028,4.3965758,0.0007443,-0.0007443,2.827,0.326,-0.326,6250.0,8.69091,-8.69091,9.71601,0.618219,-0.618219,350.289,1205.0,12.5834,0.008,-0.008,587.551,7.7445,-7.7445,5957.0,131.6,-131.6,4.3,0.08,-0.08,1.23,0.06,-0.06,23/06/2021 15:26,22/08/2024 10:08
4077.01,57159675,PC,16h41m11.64s,250.298493,+38d57m41.6s,38.961556,14.449,0.021,-0.021,-5.1,0.029,-0.029,2459694.838,0.001744,-0.001744,5.5679111,0.000343,-0.000343,2.4294368,0.1165416,-0.1165416,12867.44568,453.60904,-453.60904,9.5108395,0.7381334,-0.7381334,100.8499947,808.2369842,12.8682,0.006,-0.006,302.435,1.193,-1.193,4887.0,121.1,-121.1,4.53,0.09,-0.09,0.801525,0.0517186,-0.0517186,23/06/2021 15:26,10/09/2024 10:08
4079.01,444558604,PC,01h19m55.4s,19.980843,+64d32m16.99s,64.538054,18.093,0.038,-0.038,0.909,0.041,-0.041,2459882.628,0.000561,-0.000561,1.9872259,7.3e-06,-7.3e-06,2.486,0.071,-0.071,19450.0,2.51995,-2.51995,15.6112,0.765135,-0.765135,1292.25,1670.0,12.1484,0.03,-0.03,360.76,3.578,-3.578,6178.0,242.9,-242.9,4.44,0.09,-0.09,1.08,0.05,-0.05,23/06/2021 15:26,22/08/2024 10:08
4081.01,421973253,PC,01h26m17.46s,21.572736,+64d50m24.03s,64.840007,14.468,0.042,-0.042,-11.787,0.048,-0.048,2460439.966,0.0025,-0.0025,9.2584055,0.0001608,-0.0001608,3.8583323,0.2958791,-0.2958791,2039.819559,102.628235,-102.628235,11.7073433,1.8273736,-1.8273736,811.0432719,1361.070923,10.6675,0.006,-0.006,439.932,6.5115,-6.5115,5707.0,154.6,-154.6,3.64,0.07,-0.07,2.53632,0.128081,-0.128081,23/06/2021 15:26,10/09/2024 10:08
4082.01,400899926,PC,01h09m35.98s,17.399896,+69d43m55.35s,69.732043,8.292,0.045,-0.045,-2.186,0.039,-0.039,2459884.622,0.002438,-0.002438,4.625568,1.7e-05,-1.7e-05,3.645,0.202,-0.202,9810.0,4.62029,-4.62029,13.2242,0.745804,-0.745804,493.442,1313.0,12.804,0.036,-0.036,568.171,9.063,-9.063,5972.0,276.8,-276.8,4.23,0.09,-0.09,1.34,0.07,-0.07,23/06/2021 15:26,20/09/2024 12:02
4083.01,399444057,FP,01h46m45.08s,26.687843,+63d36m44.05s,63.612237,-2.054,0.031,-0.031,-4.869,0.039,-0.039,2459008.356,0.003504,-0.003504,2.0714803,5.63e-05,-5.63e-05,3.108,0.46,-0.46,1660.0,2.25536,-2.25536,9.7546,0.584532,-0.584532,4440.11,2274.0,11.6433,0.021,-0.021,732.131,14.4435,-14.4435,7047.0,184.4,-184.4,3.85,0.09,-0.09,2.46,0.11,-0.11,23/06/2021 15:26,22/08/2024 10:08
4084.01,346673534,PC,18h43m07.07s,280.779456,+20d13m07.82s,20.21884,8.798,0.031,-0.031,-31.273,0.035,-0.035,2459751.833,0.002796,-0.002796,15.634183,0.0001548,-0.0001548,2.888,0.274,-0.274,12980.0,13.8802,-13.8802,11.238,0.674562,-0.674562,23.2536,611.0,12.8934,0.006,-0.006,453.772,4.387,-4.387,5725.0,131.9,-131.9,4.49,0.08,-0.08,0.96,0.05,-0.05,23/06/2021 15:28,22/08/2024 10:08
4085.01,336840314,PC,18h47m20.55s,281.83562,+26d25m04.2s,26.417834,11.812,0.032,-0.032,-23.847,0.04,-0.04,2459744.048,0.000966,-0.000966,2.8285323,9.11e-05,-9.11e-05,2.7144158,0.0677088,-0.0677088,9695.97551,203.75189,-203.75189,10.3779772,0.6638843,-0.6638843,504.0504139,1208.476595,11.9705,0.006,-0.006,290.594,2.1615,-2.1615,5257.0,131.4,-131.4,4.37,0.09,-0.09,1.02586,0.0596382,-0.0596382,23/06/2021 15:28,10/09/2024 10:08
4086.01,328814605,PC,09h13m07.35s,138.280617,+85d16m15.7s,85.271029,2.95,0.042,-0.042,-10.787,0.041,-0.041,2459392.55,0.001132,-0.001132,5.6917579,1.87e-05,-1.87e-05,5.3459619,0.0976709,-0.0976709,5379.16838,89.54175,-89.54175,12.6894204,0.6639973,-0.6639973,694.6315867,1309.357926,12.111,0.007,-0.007,592.872,7.663,-7.663,5783.0,123.1,-123.1,4.01,0.08,-0.08,1.66513,0.0806784,-0.0806784,23/06/2021 15:28,08/09/2024 10:08
4087.01,310002617,CP,14h31m42.19s,217.925779,+83d22m21.74s,83.372706,-16.728,0.038,-0.038,10.376,0.039,-0.039,2459765.674,0.000194,-0.000194,3.1774814,9e-07,-9e-07,2.824,0.037,-0.037,14190.0,0.18035,-0.18035,13.9016,0.65223,-0.65223,625.157,1393.0,11.2961,0.027,-0.027,301.676,2.209,-2.209,6071.0,205.3,-205.3,4.39,0.09,-0.09,1.12,0.05,-0.05,23/06/2021 15:28,22/08/2024 10:08
4088.01,302381397,PC,06h40m19.45s,100.081046,+76d33m11.05s,76.553069,-11.629,0.037,-0.037,-14.986,0.045,-0.045,2459912.554,0.000983,-0.000983,2.7284428,3.6e-06,-3.6e-06,2.201,0.139,-0.139,10460.0,3.18854,-3.18854,12.71,0.677451,-0.677451,427.584,1266.0,12.2523,0.009,-0.009,439.803,5.3535,-5.3535,5686.0,130.8,-130.8,4.28,0.08,-0.08,1.21,0.06,-0.06,23/06/2021 15:28,22/08/2024 10:08
409.01,167754523,FP,06h56m43.6s,104.181674,-60d41m16.63s,-60.687954,3.117,0.044,-0.044,-224.185,0.038,-0.038,2459193.224,0.003106,-0.003106,6.7992776,4.02e-05,-4.02e-05,1.58,0.398,-0.398,210.0,0.680695,-0.680695,1.09621,0.100217,-0.100217,30.7937,656.0,9.1536,0.006,-0.006,53.3027,0.0604,-0.0604,4913.8,71.5,-71.5,4.54,0.16,-0.16,0.73,0.05,-0.05,16/01/2019 19:24,29/10/2021 12:59
4090.01,289373041,PC,18h32m55.74s,278.232233,+39d38m16.79s,39.637997,5.365,0.022,-0.022,2.269,0.022,-0.022,2459771.718,0.002543,-0.002543,3.177514,1.8e-05,-1.8e-05,2.043,0.234,-0.234,3640.0,3.89601,-3.89601,5.10272,0.395537,-0.395537,150.032,975.0,12.5509,0.007,-0.007,250.984,0.812,-0.812,4740.0,124.5,-124.5,4.49,0.1,-0.1,0.82,0.06,-0.06,23/06/2021 15:28,22/08/2024 10:08
4091.01,289316336,FP,18h31m55.02s,277.979234,+39d40m09.51s,39.669309,0.669,0.039,-0.039,-17.995,0.045,-0.045,2459033.694,0.007154,-0.007154,3.0038696,0.0001132,-0.0001132,3.24,0.711,-0.711,760.0,3.21494,-3.21494,3.44576,0.285666,-0.285666,1394.39,1702.0,11.2834,0.007,-0.007,337.362,2.514,-2.514,6171.0,130.0,-130.0,4.35,0.08,-0.08,1.2,0.06,-0.06,23/06/2021 15:28,22/08/2024 10:08
4092.01,288242606,PC,17h13m43.48s,258.431157,+81d00m14.58s,81.004051,1.225,0.078,-0.078,12.619,0.094,-0.094,2459739.321,0.001301,-0.001301,7.495973,1.55e-05,-1.55e-05,5.366,0.138,-0.138,7790.0,0.983328,-0.983328,12.6471,0.758967,-0.758967,328.532,1186.0,12.8687,0.008,-0.008,686.613,19.3835,-19.3835,5667.0,132.5,-132.5,4.14,0.08,-0.08,1.41,0.08,-0.08,23/06/2021 15:28,22/08/2024 10:08
4093.01,284454822,PC,19h22m57.23s,290.738474,+59d25m52.33s,59.431202,-37.264,0.042,-0.042,-53.613,0.042,-0.042,2459902.907,0.002594,-0.002594,10.4722034,4.28e-05,-4.28e-05,3.282,0.343,-0.343,1769.0,82.1965,-82.1965,3.13882,0.200697,-0.200697,59.5148,773.0,12.1517,0.006,-0.006,261.191,1.3755,-1.3755,5388.0,129.8,-129.8,4.61,0.08,-0.08,0.79,0.04,-0.04,23/06/2021 15:28,10/09/2024 10:08
4093.02,284454822,PC,19h22m57.23s,290.738474,+59d25m52.33s,59.431202,-37.264,0.042,-0.042,-53.613,0.042,-0.042,2459580.625,0.005207,-0.005207,17.7046155,0.0004409,-0.0004409,4.2555427,0.5513259,-0.5513259,1283.705832,114.85193,-114.85193,2.8587599,1.112972,-1.112972,27.963637,586.5001986,12.1517,0.006,-0.006,261.191,1.3755,-1.3755,5388.0,129.8,-129.8,4.61,0.08,-0.08,0.791536,0.0439874,-0.0439874,02/03/2023 20:06,19/05/2023 16:02
4094.01,280035202,PC,19h50m42.76s,297.678176,+68d10m03.58s,68.167662,6.596,0.047,-0.047,19.065,0.05,-0.05,2459715.956,0.004374,-0.004374,4.9111786,5.57e-05,-5.57e-05,2.6459244,0.1985484,-0.1985484,606.3968298,35.89207,-35.89207,3.4399601,0.291455,-0.291455,561.8717441,1241.735358,11.1004,0.048,-0.048,312.41,2.847,-2.847,6186.0,325.3,-325.3,4.33,0.11,-0.11,1.2372299,0.0571608,-0.0571608,23/06/2021 15:28,10/09/2024 10:08
4095.01,274974693,PC,17h11m35.92s,257.899648,+47d15m25.43s,47.257065,9.467,0.024,-0.024,-13.573,0.025,-0.025,2459762.415,0.001473,-0.001473,4.1539244,1.2e-05,-1.2e-05,1.41,0.192,-0.192,7500.0,11.8653,-11.8653,9.73932,0.596034,-0.596034,86.6756,850.0,12.9287,0.008,-0.008,559.648,4.364,-4.364,5737.0,105.0,-105.0,4.37,0.07,-0.07,1.09,0.05,-0.05,23/06/2021 15:28,10/09/2024 10:08
4096.01,272782321,PC,15h51m56.84s,237.986823,+67d02m22.87s,67.039685,-22.247,0.028,-0.028,22.007,0.024,-0.024,2459836.287,0.004249,-0.004249,10.1045108,6.24e-05,-6.24e-05,3.23,0.375,-0.375,1490.0,98.0566,-98.0566,3.3818,0.251105,-0.251105,47.9649,733.0,12.4983,0.007,-0.007,306.261,1.2275,-1.2275,5053.0,125.6,-125.6,4.46,0.09,-0.09,0.9,0.06,-0.06,23/06/2021 15:28,22/08/2024 10:08
4097.01,264295655,PC,21h20m55.94s,320.233103,+83d01m22s,83.022778,24.599,0.042,-0.042,-21.36,0.036,-0.036,2459768.767,0.002805,-0.002805,2.7741864,1.11e-05,-1.11e-05,2.005,0.245,-0.245,1910.0,2.02996,-2.02996,3.6487,0.224433,-0.224433,393.387,1240.0,12.4222,0.008,-0.008,317.929,1.9595,-1.9595,5636.0,127.9,-127.9,4.61,0.08,-0.08,0.82,0.04,-0.04,23/06/2021 15:28,22/08/2024 10:08
4098.01,264223828,PC,21h17m24.25s,319.351026,+79d36m38.52s,79.6107,3.167,0.046,-0.046,18.734,0.054,-0.054,2459766.922,0.002392,-0.002392,1.1789842,3.5e-06,-3.5e-06,0.856,0.121,-0.121,1160.0,3.12678,-3.12678,5.02454,0.368092,-0.368092,403.61,1248.0,12.0216,0.008,-0.008,425.694,4.237,-4.237,5650.0,128.5,-128.5,4.17,0.08,-0.08,1.37,0.07,-0.07,23/06/2021 15:28,22/08/2024 10:08
4099.01,264173803,PC,19h38m14.87s,294.561939,+71d34m28.32s,71.574534,18.269,0.03,-0.03,4.065,0.038,-0.038,2459663.677,0.005683,-0.005683,4.3954123,3.33e-05,-3.33e-05,2.306,0.364,-0.364,850.0,1.66672,-1.66672,2.02986,0.168567,-0.168567,119.282,920.0,11.9512,0.006,-0.006,177.305,0.5505,-0.5505,4836.0,120.5,-120.5,4.6,0.09,-0.09,0.73,0.05,-0.05,23/06/2021 15:28,22/08/2024 10:08
410.01,206466531,FP,03h47m15.6s,56.815012,-52d59m06.75s,-52.985207,-26.194,0.038,-0.038,-12.788,0.045,-0.045,2459139.772,0.00268,-0.00268,1.42744,1e-05,-1e-05,1.973,0.098,-0.098,450.0,182.622,-182.622,7.86301,2.00946,-2.00946,28512.6,3620.0,10.0081,0.006,-0.006,223.145,1.186,-1.186,6000.2,130.8,-130.8,4.36,0.11,-0.11,1.33,0.05,-0.05,24/01/2019 19:35,07/12/2021 16:02
4102.01,237235093,FP,19h49m56.3s,297.484569,+73d05m11.27s,73.086464,9.247,0.074,-0.074,-9.643,0.084,-0.084,2459034.031,0.003408,-0.003408,2.6834113,4.48e-05,-4.48e-05,1.146,0.423,-0.423,760.0,4.33852,-4.33852,2.33576,0.220728,-0.220728,168.322,1003.0,11.812,0.006,-0.006,185.25,1.4125,-1.4125,5221.0,152.1,-152.1,4.62,0.09,-0.09,0.76,0.04,-0.04,23/06/2021 15:28,22/08/2024 10:08
4103.01,235902467,PC,19h19m00.29s,289.751203,+82d52m32.1s,82.875584,14.219,0.044,-0.044,74.947,0.054,-0.054,2459754.904,0.000379,-0.000379,12.2740928,6.6e-06,-6.6e-06,3.532,0.04,-0.04,14450.0,0.40822,-0.40822,12.7514,0.642275,-0.642275,50.0141,740.0,11.2056,0.006,-0.006,243.002,1.43,-1.43,5674.0,129.2,-129.2,4.4,0.08,-0.08,1.05,0.05,-0.05,23/06/2021 15:28,22/08/2024 10:08
4104.01,235664497,PC,18h30m52.24s,277.717657,+19d47m45.63s,19.796009,0.862,0.037,-0.037,-4.438,0.048,-0.048,2459766.722,0.002384,-0.002384,2.3757662,1.05e-05,-1.05e-05,3.323,0.298,-0.298,7500.0,318.906,-318.906,19.1019,1.19183,-1.19183,2544.85,1978.0,12.9978,0.009,-0.009,1367.43,50.615,-50.615,6676.0,132.2,-132.2,3.9,0.09,-0.09,2.2,0.13,-0.13,23/06/2021 15:28,22/08/2024 10:08
4105.01,233576159,PC,18h48m48.97s,282.204034,+65d56m29.91s,65.941643,1.094,0.035,-0.035,-4.958,0.034,-0.034,2459658.13,0.003672,-0.003672,5.7152049,3.09e-05,-3.09e-05,2.783,0.329,-0.329,2080.0,1.83577,-1.83577,10.4523,0.62062,-0.62062,213.024,1064.0,12.5452,0.008,-0.008,1010.35,18.324,-18.324,5845.0,128.4,-128.4,3.75,0.08,-0.08,2.25,0.11,-0.11,23/06/2021 15:28,22/08/2024 10:08
4106.01,233535738,APC,18h42m58.99s,280.745794,+62d49m06.2s,62.818388,5.271,0.048,-0.048,33.104,0.044,-0.044,2459738.567,0.003342,-0.003342,16.3558787,7.66e-05,-7.66e-05,4.674,0.474,-0.474,1220.0,0.89658,-0.89658,3.48406,0.205206,-0.205206,68.1566,800.0,11.2452,0.006,-0.006,243.519,1.395,-1.395,5740.0,130.5,-130.5,4.45,0.08,-0.08,1.0,0.05,-0.05,23/06/2021 15:28,22/08/2024 10:08
4107.01,232632239,PC,17h56m57.77s,269.240718,+58d52m57.44s,58.882622,-13.792,0.033,-0.033,6.097,0.031,-0.031,2459660.461,0.002679,-0.002679,3.5322939,1.38e-05,-1.38e-05,1.901,0.325,-0.325,2450.0,3.35884,-3.35884,3.40196,0.369568,-0.369568,64.0026,787.0,12.8398,0.006,-0.006,153.899,0.365,-0.365,4003.0,124.1,-124.1,4.59,0.12,-0.12,0.66,0.07,-0.07,23/06/2021 15:28,22/08/2024 10:08
4108.01,232603560,PC,17h10m40.17s,257.667388,+60d01m42.48s,60.028468,-2.199,0.037,-0.037,10.935,0.039,-0.039,2459762.975,0.003962,-0.003962,14.4348737,8.14e-05,-8.14e-05,6.023,1.268,-1.268,1640.0,3.28599,-3.28599,8.117,0.555657,-0.555657,220.777,1073.0,11.9824,0.008,-0.008,665.929,8.4895,-8.4895,5834.0,131.8,-131.8,3.89,0.08,-0.08,1.93,0.1,-0.1,23/06/2021 15:28,22/08/2024 10:08
4109.01,230084146,PC,16h25m28.3s,246.36791,+66d21m05.71s,66.351585,8.926,0.02,-0.02,57.646,0.023,-0.023,2459746.881,0.001712,-0.001712,12.320331,3.13e-05,-3.13e-05,2.327,0.341,-0.341,5790.0,3.68205,-3.68205,5.10721,0.499507,-0.499507,7.71974,464.0,12.73,0.006,-0.006,153.444,0.2955,-0.2955,4103.0,122.6,-122.6,4.62,0.11,-0.11,0.65,0.06,-0.06,23/06/2021 15:28,20/09/2024 12:02
411.01,100990000,CP,03h39m16.69s,54.819538,-42d45m46.9s,-42.763028,-51.664,0.044,-0.044,-110.627,0.062,-0.062,2458386.189,0.001208,-0.001208,9.5730706,2.75e-05,-2.75e-05,3.7949677,0.1640846,-0.1640846,370.8091141,19.648224,-19.648224,2.3053058,0.2454543,-0.2454543,186.024825,941.9166541,7.757,0.006,-0.006,62.7792,0.11585,-0.11585,6101.0,193.0,-193.0,4.38774,0.262054,-0.262054,1.11672,0.0480905,-0.0480905,07/05/2019 17:42,03/03/2023 12:03
411.02,100990000,CP,03h39m16.69s,54.819538,-42d45m46.9s,-42.763028,-51.664,0.044,-0.044,-110.627,0.062,-0.062,2458385.724,0.002045,-0.002045,4.040413,2.26e-05,-2.26e-05,3.5274466,0.2239146,-0.2239146,143.394396,12.183512,-12.183512,1.5473747,0.1454431,-0.1454431,587.586178,1255.705054,7.757,0.006,-0.006,62.7792,0.11585,-0.11585,6101.0,193.0,-193.0,4.38774,0.262054,-0.262054,1.11672,0.0480905,-0.0480905,17/05/2019 18:40,03/03/2023 12:03
4110.01,230075120,FP,16h17m45.91s,244.441282,+69d26m51.77s,69.447713,-3.663,0.058,-0.058,10.34,0.054,-0.054,2459663.954,0.002654,-0.002654,0.7676706,3.1e-06,-3.1e-06,1.057,0.211,-0.211,340.0,0.968097,-0.968097,2.98877,0.211164,-0.211164,2825.39,2031.0,11.1315,0.007,-0.007,417.852,5.1525,-5.1525,6377.0,122.5,-122.5,4.17,0.09,-0.09,1.53,0.07,-0.07,23/06/2021 15:28,22/08/2024 10:08
4111.01,230006888,PC,19h23m55.38s,290.980736,+63d33m26.18s,63.557271,2.27,0.031,-0.031,14.627,0.025,-0.025,2459768.205,0.003614,-0.003614,12.2788421,5.95e-05,-5.95e-05,4.387,0.373,-0.373,4960.0,3.31378,-3.31378,9.64521,0.585322,-0.585322,84.8171,845.0,12.955,0.008,-0.008,705.399,7.9485,-7.9485,5596.0,129.8,-129.8,4.15,0.08,-0.08,1.39,0.07,-0.07,23/06/2021 15:28,22/08/2024 10:08
4113.01,229786610,PC,18h55m33.52s,283.889684,+71d24m02.42s,71.400671,11.849,0.039,-0.039,66.741,0.043,-0.043,2459839.076,0.004923,-0.004923,22.1575175,0.0001375,-0.0001375,3.374,0.516,-0.516,837.0,58.3308,-58.3308,2.17495,0.166484,-0.166484,12.4497,523.0,11.101,0.006,-0.006,148.616,0.4655,-0.4655,5174.0,132.1,-132.1,4.58,0.09,-0.09,0.79,0.05,-0.05,23/06/2021 15:28,22/08/2024 10:08
4114.01,229408913,PC,19h31m51.67s,292.965281,+61d52m55.39s,61.882054,-9.498,0.031,-0.031,-20.765,0.031,-0.031,2459657.536,0.004686,-0.004686,4.8038539,9.02e-05,-9.02e-05,2.7824259,0.2045437,-0.2045437,2380.362129,185.12244,-185.12244,4.0981388,0.4721263,-0.4721263,51.6275524,683.6599416,12.3109,0.006,-0.006,132.393,0.281,-0.281,4080.0,126.3,-126.3,4.56,0.12,-0.12,0.692076,0.0688216,-0.0688216,23/06/2021 15:28,10/09/2024 10:08
