st_teff,dec,pl_rade,pl_eqt,type,Status,pl_insol,st_rad,st_tmag,pl_orbper,ra,st_logg
5157.0,48.422169,6.12,483.0,Kepler,PC,12.81,3.436,14.323,199.064336,292.81577,3.541
5117.0,48.426399,17.56,605.0,Kepler,PC,31.66,7.549,12.348,277.114286,293.26508,2.986
5251.0,48.469292,3.41,331.0,Kepler,PC,2.83,1.811,13.789,323.159363,293.88602,3.872
5611.0,48.408089,1.13,639.0,Kepler,PC,39.45,0.997,14.489,21.512259,297.61707,4.424
5952.0,48.465691,3.66,274.0,Kepler,PC,1.33,0.955,14.897,303.226376,298.29181,4.469
5043.0,51.245602,4.84,1112.0,Kepler,PC,361.26,4.874,12.26,22.8631517,288.142,3.339
5997.0,51.280384,2.29,600.0,Kepler,PC,30.59,2.284,11.366,97.942437,288.53769,3.806
4822.0,51.25771,2.59,251.0,Kepler,FP,0.93,0.771,15.001,163.820347,290.1449,4.594
6854.0,51.250118,3.67,502.0,Kepler,FP,14.96,1.674,13.965,151.577009,295.91843,4.106
4558.0,51.26609,1.08,149.0,Kepler,PC,0.12,0.548,13.771,493.30572,296.26324,4.697
5310.0,51.400131,2.59,199.0,Kepler,PC,0.37,0.786,15.29,449.87203,288.62769,4.578
6686.0,51.441738,1.82,285.0,Kepler,PC,1.57,1.053,12.71,419.93373,289.4024,4.425
6026.0,48.48246,2.18,277.0,Kepler,PC,1.4,1.006,14.718,322.221973,298.30725,4.437
6028.0,48.5564,3.2,304.0,Kepler,PC,2.03,1.001,15.583,235.413973,287.36044,4.468
5217.0,48.599289,3.15,222.0,Kepler,PC,0.58,0.869,15.847,366.68293,287.60306,4.462
6146.0,48.558701,2.93,302.0,Kepler,PC,1.96,0.943,14.466,240.57135,290.25085,4.497
5600.0,48.557861,6.15,334.0,Kepler,PC,2.94,1.283,15.138,217.792748,294.79651,4.209
5490.0,48.524441,6.04,449.0,Kepler,CP,9.65,3.204,14.759,259.34304,295.48242,3.629
,48.545479,,,Kepler,PC,,,13.583,388.0388485,298.71347,
6321.0,48.59779,1.75,993.0,Kepler,FP,229.93,1.058,15.067,8.34410791,298.75833,4.434
4680.0,51.534962,0.49,761.0,Kepler,PC,79.48,0.649,13.442,4.76815507,288.9162,4.618
,51.736649,,,Kepler,FP,,,12.104,545.4562397,289.40317,
5030.0,51.714401,223.75,2427.0,Kepler,FP,8211.89,5.208,13.368,2.709570339,289.70395,3.18
,51.871689,,,Kepler,PC,,,13.841,49.49059818,289.70395,
4988.0,51.914211,1.78,209.0,Kepler,PC,0.45,0.85,14.923,364.18129,288.71906,4.498
6178.0,51.993721,0.89,592.0,Kepler,PC,29.06,1.076,11.982,37.7935113,289.79166,4.417
5846.0,51.916302,49.03,2137.0,Kepler,FP,4916.23,1.207,13.683,0.855294909,290.26956,4.27
6658.0,52.171055,3.88,405.0,Kepler,FP,6.37,1.992,13.329,350.609298,290.38977,3.934
5119.0,48.685829,26.09,790.0,Kepler,PC,92.12,9.343,13.414,172.621943,283.30917,2.795
5283.0,48.632099,6.17,425.0,Kepler,PC,7.68,2.907,13.581,264.708077,285.56879,3.617
6195.0,48.607632,1.58,256.0,Kepler,FP,1.01,1.029,13.752,452.40428,285.72473,4.437
5264.0,48.679379,46.27,1653.0,Kepler,FP,1761.47,0.724,15.667,0.699985822,287.57657,4.617
5620.0,48.655361,0.87,825.0,Kepler,PC,109.61,0.882,14.219,8.67237968,290.00208,4.498
5161.0,48.649261,1.38,468.0,Kepler,PC,11.38,0.829,13.791,35.9216912,291.17084,4.49
5254.0,48.649578,62.51,1670.0,Kepler,FP,1837.31,15.369,13.375,35.8726918,294.86819,2.494
4895.0,48.680649,35.36,984.0,Kepler,PC,221.33,9.435,13.83,102.300622,295.02325,2.566
4945.0,48.617802,14.76,510.0,Kepler,PC,16.01,6.632,12.117,359.8455,297.6507,3.058
6538.0,48.626141,1.89,863.0,Kepler,PC,130.87,1.477,13.787,22.7783121,298.02136,4.162
4641.0,48.668362,2.42,267.0,Kepler,PC,1.21,0.691,15.746,114.406187,298.57523,4.589
4342.0,48.758659,0.75,217.0,Kepler,PC,0.52,0.523,13.586,132.114,287.46823,4.715
5600.0,48.765079,2.04,196.0,Kepler,PC,0.35,0.839,14.645,623.2344,295.4769,4.496
,48.759811,,,Kepler,PC,,,15.655,46.16051579,295.56812,
5083.0,48.783112,109061.0,802.0,Kepler,PC,97.62,11.723,12.446,217.170081,296.32471,2.638
5426.0,48.724918,2.07,266.0,Kepler,PC,1.18,1.007,13.618,287.33114,298.06229,4.378
6477.0,48.802078,2.64,1003.0,Kepler,CP,238.98,1.148,14.496,9.8788502,283.06863,4.361
5991.0,48.813251,2.2,337.0,Kepler,PC,3.04,1.026,15.242,189.456089,287.22351,4.387
5803.0,48.886742,2.87,289.0,Kepler,PC,1.66,0.884,15.571,230.358183,288.21854,4.465
5433.0,48.87252,1.88,251.0,Kepler,PC,0.94,0.689,15.784,211.54114,292.33502,4.629
3827.0,48.897861,1.6,209.0,Kepler,PC,0.45,0.462,15.841,88.523517,295.57629,4.782
,48.832939,,,Kepler,FP,,,14.166,386.2240091,295.89526,
6948.0,48.903751,1.27,499.0,Kepler,PC,14.61,1.433,11.083,134.35872,295.46149,4.194
,49.003139,,,Kepler,PC,,,13.113,55.01469183,292.61597,
6493.0,49.01152,1.69,404.0,Kepler,PC,6.33,1.424,12.752,198.781156,295.74002,4.22
5135.0,49.190769,1.52,185.0,Kepler,FP,0.28,0.849,13.714,588.63759,285.33615,4.479
5763.0,49.105289,1.87,364.0,Kepler,PC,4.16,0.948,14.889,111.149082,286.12357,4.511
6437.0,49.19426,1.84,401.0,Kepler,PC,6.1,1.773,13.074,284.87177,286.79611,4.004
5929.0,49.18824,0.98,946.0,Kepler,FP,188.78,1.202,12.792,9.8338474,286.83151,4.308
5463.0,49.105068,1.84,273.0,Kepler,PC,1.32,0.803,15.491,190.860818,290.8688,4.578
6195.0,49.173641,2.42,280.0,Kepler,PC,1.44,1.124,15.429,374.41813,292.39926,4.407
5758.0,49.175072,2.19,308.0,Kepler,PC,2.11,1.132,14.225,263.30198,294.52682,4.277
4665.0,49.207829,2.98,182.0,Kepler,PC,0.26,0.701,15.988,370.31761,285.2085,4.584
5573.0,49.211319,1.41,484.0,Kepler,PC,12.93,0.827,15.337,37.959659,286.30084,4.558
5583.0,49.240501,1.4,216.0,Kepler,PC,0.52,0.79,15.006,405.6296,286.55554,4.58
7796.0,49.244469,155.22,3344.0,Kepler,FP,29671.05,2.34,14.355,1.080695116,291.297,3.937
5550.0,49.240311,1.16,770.0,Kepler,PC,83.17,0.958,15.337,11.8307724,294.30084,4.411
5544.0,49.202339,1.94,212.0,Kepler,PC,0.48,0.75,14.886,434.28175,296.96423,4.529
6122.0,44.30801,1.49,589.0,Kepler,PC,28.41,0.996,15.863,33.814176,287.53177,4.471
6063.0,44.322041,2.13,744.0,Kepler,PC,72.62,1.012,15.735,16.2957847,294.8566,4.476
,44.56422,,,Kepler,PC,,,12.044,28.201998,291.63733,
7282.0,44.56422,1.5,809.0,Kepler,PC,101.17,2.216,12.044,58.92565,291.63733,3.961
4647.0,44.57254,27.78,1263.0,Kepler,FP,601.46,6.055,11.43,24.0733775,298.75,2.843
5031.0,44.61261,1.19,565.0,Kepler,PC,24.17,0.848,15.099,19.2405821,300.90247,4.485
5903.0,47.085491,2.05,327.0,Kepler,CP,2.71,1.156,13.797,232.040326,282.06128,4.3
5243.0,44.61261,1.35,512.0,Kepler,PC,16.27,0.821,15.099,28.684308,300.90247,4.49
5589.0,38.654228,2.99,302.0,Kepler,PC,1.97,1.218,14.424,265.29617,295.18292,4.27
5626.0,45.74065,2.44,530.0,Kepler,CP,18.66,1.389,15.589,61.569765,293.62976,4.149
5819.0,38.637081,2.48,465.0,Kepler,PC,11.06,0.99,15.606,58.940569,295.16721,4.468
3705.0,40.561909,0.74,390.0,Kepler,PC,5.44,0.529,13.693,14.1502311,297.4292,4.721
6008.0,41.786961,1.18,249.0,Kepler,PC,0.91,1.062,12.988,486.12702,292.00204,4.373
5365.0,41.904919,1.04,1267.0,Kepler,FP,610.77,0.729,14.658,1.71029474,292.72137,4.586
6338.0,41.729252,0.8,589.0,Kepler,CP,28.37,0.847,13.827,31.8245304,293.15085,4.545
,40.603001,,,Kepler,PC,,,15.717,140.2440875,297.5798,
,47.576721,,,Kepler,PC,,,12.877,48.04066636,292.79254,
5303.0,46.885109,2.08,1016.0,Kepler,PC,251.93,1.964,13.726,12.008552,290.25931,3.87
5361.0,41.997589,0.77,700.0,Kepler,PC,56.67,0.774,13.241,10.4314847,293.29279,4.588
5861.0,51.203739,1.85,507.0,Kepler,PC,15.58,0.958,14.732,47.5571352,295.51495,4.436
5799.0,37.659309,57.6,1572.0,Kepler,FP,1447.16,1.055,13.925,1.838514245,292.89972,4.326
6247.0,37.738621,50.83,1100.0,Kepler,FP,345.76,1.314,13.551,8.412008943,291.8497,4.225
5616.0,38.318451,1794.2,1018.0,Kepler,FP,253.12,0.72,14.756,3.912679136,293.01654,4.553
5953.0,38.448551,63.99,1233.0,Kepler,FP,546.03,1.609,12.92,7.544804312,292.77972,3.984
5440.0,37.421211,4.49,1090.0,Kepler,PC,333.56,4.524,13.33,27.2497521,292.55194,3.404
6723.0,37.591019,218.79,2014.0,Kepler,FP,3883.24,1.719,14.312,2.283466438,291.74445,4.089
5780.0,37.939384,46.44,2057.0,Kepler,FP,4211.9,1.0,15.726,0.692807507,290.04553,4.438
5251.0,37.96442,27.66,556.0,Kepler,FP,22.63,0.658,15.16,17.27929077,292.9306,4.623
5897.0,44.004379,3.14,956.0,Kepler,PC,197.18,1.86,14.5,16.9972894,289.09689,3.98
,38.058418,,,Kepler,PC,,,12.749,93.05654364,291.51575,
7092.0,38.058418,1.7,595.0,Kepler,PC,29.68,1.525,12.749,88.433122,291.51575,4.176
7092.0,38.058418,2.35,404.0,Kepler,PC,6.31,1.525,12.749,282.34315,291.51575,4.176
6231.0,44.645962,106.99,1481.0,Kepler,FP,1137.15,1.501,13.253,4.326946311,301.16916,4.078
5671.0,44.766392,1.3,216.0,Kepler,FP,0.51,0.919,12.796,527.29093,286.85727,4.466
6608.0,44.767578,2.41,526.0,Kepler,FP,18.16,2.189,13.409,168.858303,298.54065,3.907
5101.0,44.751015,1.72,799.0,Kepler,CP,96.47,0.67,13.116,5.34264143,300.431,4.63
4968.0,44.853069,28.3,1185.0,Kepler,FP,466.04,5.026,11.98,19.38444245,296.66501,3.291
5416.0,45.056461,2.46,1296.0,Kepler,PC,666.35,0.756,15.517,1.645319649,293.24701,4.603
6106.0,45.238609,60.99,1448.0,Kepler,FP,1040.63,0.966,13.96,2.179924994,293.68591,4.487
5895.0,45.205688,89.16,1035.0,Kepler,FP,270.76,1.415,13.92,10.13540105,300.93588,4.103
5440.0,39.379581,1.0,1284.0,Kepler,FP,643.17,0.825,14.808,2.02487934,287.16849,4.496
5818.0,39.51981,1.42,729.0,Kepler,PC,66.65,0.986,12.72,15.3573445,293.88541,4.464
5638.0,43.869068,1.92,955.0,Kepler,CP,196.51,0.883,15.665,5.71668787,292.39539,4.488
4963.0,43.85326,1.51,398.0,Kepler,CP,5.96,0.826,14.55,51.1658019,294.66797,4.501
5524.0,40.63467,0.88,703.0,Kepler,FP,57.8,0.847,14.72,12.4249559,297.55859,4.54
6561.0,40.6502,1.05,1143.0,Kepler,FP,403.8,1.821,13.306,12.427135,297.72037,4.054
5497.0,45.27446,2.17,453.0,Kepler,PC,10.0,1.241,15.245,77.792718,283.3457,4.243
,46.185768,,,Kepler,PC,,,15.553,163.5148985,300.18863,
6224.0,38.640308,52.58,1853.0,Kepler,FP,2779.44,1.433,13.993,1.946198513,287.03967,4.165
4918.0,38.640781,55.28,2333.0,Kepler,PC,6999.38,9.169,11.317,5.288547653,287.91516,2.889
6108.0,48.06094,2.8,288.0,Kepler,PC,1.64,1.011,14.827,294.055263,286.24982,4.453
3857.0,38.985008,23.87,315.0,Kepler,FP,2.32,0.531,15.021,30.4838006,285.05515,4.717
4754.0,38.97118,66.22,3389.0,Kepler,FP,31195.25,25.287,13.819,5.7584367,291.98096,2.194
5692.0,38.956291,2.03,567.0,Kepler,FP,24.49,0.866,15.999,25.9522913,293.70291,4.547
4805.0,38.936691,39.03,2319.0,Kepler,FP,6831.52,13.941,11.598,8.58599537,296.03302,2.605
6225.0,39.006538,40.38,907.0,Kepler,FP,160.25,1.009,13.664,9.892240848,295.69324,4.461
7092.0,38.058418,1.51,528.0,Kepler,PC,18.42,1.525,12.749,126.505657,291.51575,4.176
4846.0,38.127789,120.13,3553.0,Kepler,FP,37690.9,7.102,13.8,1.129848432,293.1304,2.984
5530.0,38.199619,25.68,818.0,Kepler,FP,105.76,0.788,13.926,7.244778994,294.48996,4.586
,38.199619,,,Kepler,FP,,,13.926,110.1552727,294.48996,
5929.0,38.324951,0.99,2467.0,Kepler,FP,8801.05,1.463,13.036,0.730964241,289.81143,4.152
6362.0,38.324951,1.52,459.0,Kepler,PC,10.46,1.279,13.036,117.684591,289.81143,4.248
5883.0,38.34166,93.52,892.0,Kepler,FP,149.48,1.554,12.553,17.73402024,290.25485,4.04
5553.0,41.201092,2.46,519.0,Kepler,PC,17.15,1.107,15.376,46.245164,290.60794,4.32
6273.0,45.493809,1.19,932.0,Kepler,PC,178.46,1.044,14.752,9.7043379,293.40323,4.442
6028.0,45.370998,0.67,582.0,Kepler,PC,27.11,1.047,11.538,34.775371,289.50635,4.459
5310.0,43.725231,0.93,2318.0,Kepler,PC,6868.33,0.786,15.229,0.306702491,289.82599,4.512
6273.0,45.493809,1.26,851.0,Kepler,PC,123.93,1.044,14.752,12.7713826,293.40323,4.442
6645.0,45.490822,90.08,2492.0,Kepler,FP,9089.67,1.328,14.661,0.829019343,296.03485,4.271
5299.0,45.449188,124.19,2212.0,Kepler,FP,5632.6,1.769,14.305,1.1080999,300.95703,3.865
4926.0,45.599751,140.14,1083.0,Kepler,PC,324.71,7.849,12.057,42.294739,287.84042,3.02
4902.0,45.599751,14.71,610.0,Kepler,FP,32.65,7.056,12.057,215.778765,287.84042,3.042
4569.0,45.54567,1.73,1051.0,Kepler,PC,290.01,0.559,15.356,1.444486083,291.48495,4.686
5574.0,42.65453,0.91,1010.0,Kepler,CP,245.32,1.065,12.639,5.99273265,285.72849,4.354
5574.0,42.65453,0.85,1065.0,Kepler,CP,304.8,1.065,12.639,5.10110666,285.72849,4.354
6303.0,47.037022,46.44,1496.0,Kepler,PC,1184.51,3.53,13.487,11.6089351,297.1243,3.595
5880.0,39.283871,1.84,387.0,Kepler,FP,5.28,0.893,15.534,94.22498,289.71487,4.525
5273.0,38.874908,1.1,629.0,Kepler,PC,37.02,0.801,14.838,14.2378417,291.67682,4.566
7843.0,41.430939,4.41,600.0,Kepler,FP,30.56,2.909,13.205,241.0122,293.71811,3.829
6032.0,44.09132,1.19,885.0,Kepler,PC,145.06,1.06,14.633,10.8206034,290.73517,4.387
6089.0,46.731731,2.24,340.0,Kepler,FP,3.15,0.95,15.377,164.689421,295.19983,4.495
6052.0,39.186989,29.95,1428.0,Kepler,FP,983.86,1.417,12.873,4.264729569,285.14496,4.084
5561.0,39.131359,30.97,958.0,Kepler,FP,198.67,0.809,14.654,4.804469712,289.31421,4.558
6691.0,39.396561,49.79,1421.0,Kepler,FP,964.26,1.565,13.303,6.150529292,294.68643,4.084
4428.0,39.825859,19.43,728.0,Kepler,FP,66.56,0.701,14.928,4.944927575,293.73715,4.59
6316.0,40.087662,26.08,1258.0,Kepler,FP,593.85,1.119,11.297,4.442517008,288.47214,4.387
6188.0,40.80072,0.92,1058.0,Kepler,PC,296.42,1.524,13.31,10.2090268,289.77325,4.196
6211.0,40.153252,90.12,590.0,Kepler,FP,28.65,1.44,14.27,62.7356439,297.95358,4.127
5288.0,40.408539,24.91,782.0,Kepler,FP,88.6,0.71,14.884,7.035518449,284.04843,4.566
6711.0,38.66254,1.67,665.0,Kepler,PC,46.21,1.565,10.915,54.2916336,291.75204,4.179
5874.0,38.74028,9.23,390.0,Kepler,CP,5.45,3.006,13.436,453.54212,287.97546,3.664
6339.0,43.799587,0.6,2484.0,Kepler,FP,8953.61,1.102,13.559,0.579516759,294.41693,4.387
5874.0,38.74028,118.62,602.0,Kepler,PC,31.11,3.006,13.436,122.8054416,287.97546,3.664
5729.0,38.855911,2.38,704.0,Kepler,FP,58.1,0.923,14.708,16.2480865,295.05994,4.436
5729.0,38.855911,2.9,230.0,Kepler,FP,0.66,0.923,14.708,466.9407,295.05994,4.436
8057.0,38.8475,5.51,537.0,Kepler,FP,19.6,2.407,10.924,289.788624,295.32828,3.946
,39.00388,,,Kepler,FP,,,13.335,55.00402906,294.4754,
5692.0,39.17878,110.29,1830.0,Kepler,FP,2645.12,2.287,12.702,2.873657901,284.62463,3.829
6844.0,45.757729,102.31,2203.0,Kepler,FP,5564.77,1.629,14.11,1.680425996,292.57278,4.145
,45.768803,,,Kepler,FP,,,11.957,0.53345831,295.34586,
4809.0,45.724098,184.22,1210.0,Kepler,FP,506.27,5.145,13.957,20.6864602,295.90674,3.106
6468.0,45.778999,5.96,444.0,Kepler,FP,9.15,1.302,12.714,131.68018,299.77258,4.288
6243.0,42.459751,1.76,607.0,Kepler,PC,32.14,1.149,12.949,37.8404232,298.39575,4.406
7981.0,45.735371,15056.9,692.0,Kepler,FP,54.06,3.298,12.377,200.762693,299.79901,3.716
7945.0,45.853409,150.94,3215.0,Kepler,FP,25226.88,2.17,15.01,1.123258617,292.43274,4.023
,45.944641,,,Kepler,PC,,,11.543,47.25643291,284.14114,
5505.0,46.642689,1.14,525.0,Kepler,PC,17.95,0.909,15.004,32.0273169,290.58612,4.501
5839.0,40.366009,1.12,982.0,Kepler,PC,219.87,1.227,13.382,8.75630628,289.07397,4.279
6134.0,48.661369,0.85,1142.0,Kepler,PC,402.64,1.665,11.265,9.6183111,290.45831,4.065
6290.0,40.5313,0.89,1030.0,Kepler,FP,266.45,1.506,13.582,12.4250319,297.58194,4.133
5119.0,38.78775,2.96,209.0,Kepler,CP,0.45,0.834,15.825,386.370512,291.39938,4.508
5405.0,43.980751,61.49,2921.0,Kepler,PC,17224.79,1.772,14.463,0.518060209,296.18478,3.853
5119.0,38.78775,1.45,588.0,Kepler,PC,28.35,0.834,15.825,17.3695112,291.39938,4.508
6328.0,44.261532,0.81,759.0,Kepler,PC,78.58,1.013,13.517,17.8693759,281.95569,4.456
5543.0,40.72311,1.98,721.0,Kepler,PC,63.85,1.111,15.377,17.236085,283.25119,4.318
5754.0,40.585419,1.26,742.0,Kepler,FP,71.78,0.905,15.842,12.4297161,297.52072,4.534
5595.0,40.581341,1.12,725.0,Kepler,FP,65.27,0.886,15.47,12.4288476,297.52277,4.513
5968.0,40.557388,1.27,822.0,Kepler,FP,108.1,1.048,14.332,12.4258252,297.55103,4.426
4794.0,44.18874,259.36,734.0,Kepler,FP,68.48,6.816,11.167,153.725848,280.77213,2.781
4873.0,40.53286,1.27,589.0,Kepler,FP,28.51,0.693,15.71,12.4257907,297.6044,4.586
5442.0,40.506771,2.02,683.0,Kepler,FP,51.57,0.783,15.539,12.4253356,297.61758,4.541
5571.0,40.51413,0.84,659.0,Kepler,FP,44.57,0.691,14.667,12.4254201,297.66727,4.643
6098.0,40.55262,2.06,1293.0,Kepler,FP,660.61,2.657,13.262,12.424995,297.75357,3.707
5279.0,40.653389,1.44,634.0,Kepler,FP,38.29,0.72,15.955,12.4227918,297.5343,4.62
5551.0,39.20528,1.07,225.0,Kepler,PC,0.61,0.957,12.12,485.92297,285.8627,4.386
6621.0,39.221272,81.61,811.0,Kepler,FP,102.27,1.297,11.856,22.9134463,287.83334,4.294
4999.0,47.157349,1.45,705.0,Kepler,PC,58.36,0.843,15.692,9.6550473,292.14447,4.49
6620.0,39.221272,1.9,1466.0,Kepler,FP,1091.58,2.641,11.856,10.0046881,287.83334,3.779
4746.0,39.245178,1.37,643.0,Kepler,FP,40.5,0.696,15.863,8.65315602,289.76312,4.605
6845.0,39.331463,3.63,521.0,Kepler,PC,17.44,2.674,12.914,228.65412,289.84818,3.849
6181.0,39.318588,92.34,1813.0,Kepler,FP,2547.31,1.444,12.785,2.243015737,296.64883,4.084
5512.0,39.47913,35.81,946.0,Kepler,FP,189.23,0.787,15.584,4.694218481,285.58578,4.575
,45.979259,,,Kepler,FP,3077.39,,15.397,0.87683182,287.15613,
7332.0,46.002289,47.65,2672.0,Kepler,FP,12038.6,1.46,12.771,0.953734449,294.48807,4.265
7803.0,46.0896,274.78,3150.0,Kepler,FP,23242.18,3.373,14.701,2.073873563,297.11075,3.688
5843.0,46.11824,27.64,747.0,Kepler,FP,73.68,1.006,14.049,15.71378722,299.6091,4.399
5250.0,46.289829,18.98,755.0,Kepler,FP,76.69,0.736,14.641,7.964440392,285.88449,4.548
5876.0,43.978649,42.1,2536.0,Kepler,FP,9823.05,1.209,14.013,0.518071538,296.18518,4.273
4748.0,46.206921,14.54,3287.0,Kepler,FP,27604.18,8.179,11.576,2.151214629,288.01651,2.635
5947.0,46.335972,2.2,785.0,Kepler,PC,89.81,0.962,16.154,12.7143635,294.444,4.481
5476.0,41.182819,4.93,535.0,Kepler,PC,19.35,1.673,13.237,80.4103783,284.09457,3.904
5896.0,44.187988,0.57,1427.0,Kepler,PC,977.65,0.914,13.5,1.93188768,287.37039,4.516
,41.048222,,,Kepler,FP,,,13.909,320.1847186,293.45612,
5691.0,40.639469,1.66,729.0,Kepler,FP,66.74,0.887,15.178,12.426469,297.55954,4.544
6246.0,40.632092,1.23,864.0,Kepler,FP,131.83,1.092,14.285,12.4262889,297.58768,4.433
5514.0,40.660728,1.35,691.0,Kepler,FP,53.94,0.826,14.418,12.424747,297.59531,4.569
5742.0,40.67429,1.37,721.0,Kepler,FP,63.95,0.827,14.961,12.4255705,297.74551,4.564
6367.0,40.652519,2.67,1006.0,Kepler,FP,242.41,1.357,13.605,12.426173,297.74567,4.181
5761.0,40.709129,1.59,714.0,Kepler,FP,61.31,0.791,15.899,12.4244306,297.63263,4.581
5301.0,40.83622,37.65,883.0,Kepler,FP,143.87,0.936,12.778,6.71738328,283.43982,4.416
8617.0,39.563389,36.91,1438.0,Kepler,FP,1011.42,3.018,11.458,24.9559985,290.02435,3.78
5823.0,43.953239,0.52,1015.0,Kepler,PC,251.14,0.878,13.695,5.2449156,295.0809,4.486
,39.53606,,,Kepler,PC,,,13.497,168.6693478,291.59775,
5511.0,39.673592,5.43,958.0,Kepler,FP,199.4,0.746,15.469,4.426942241,287.13815,4.569
7081.0,39.836639,3.65,324.0,Kepler,PC,2.62,1.619,12.767,571.280892,289.53336,4.16
7081.0,39.836639,1.16,1610.0,Kepler,PC,1590.18,1.619,12.767,4.66185924,289.53336,4.16
6113.0,44.712849,697.14,1789.0,Kepler,PC,2422.45,0.995,14.912,1.213672208,290.26767,4.463
6562.0,39.811352,75.11,2010.0,Kepler,FP,3867.02,2.433,13.198,3.454241684,289.96436,3.822
6116.0,39.862011,1.7,430.0,Kepler,PC,8.05,1.008,15.416,90.097375,290.45026,4.444
5947.0,46.335972,2.1,927.0,Kepler,PC,174.28,0.962,16.154,7.72966941,294.444,4.481
,46.436298,,,Kepler,PC,,,13.173,51.85656556,298.06549,
6630.0,46.537949,98.16,2112.0,Kepler,FP,4686.52,1.416,14.713,1.457256942,290.47803,4.235
5955.0,46.521751,11.71,830.0,Kepler,FP,112.55,0.894,13.392,10.81824842,293.45514,4.446
5955.0,46.68782,37.66,1296.0,Kepler,FP,665.95,0.883,14.752,2.559236603,295.07114,4.534
6049.0,46.822491,4.22,446.0,Kepler,FP,9.34,2.522,13.654,281.35877,299.87131,3.728
6049.0,46.822491,4.1,544.0,Kepler,PC,20.76,2.522,13.654,154.536881,299.87131,3.728
4547.0,47.146481,1.9,169.0,Kepler,FP,0.19,0.747,15.165,462.12345,298.90012,4.559
4944.0,45.369011,1.72,310.0,Kepler,PC,2.2,0.721,15.322,87.707513,286.08908,4.614
6432.0,44.986141,2.81,1351.0,Kepler,CP,788.0,1.345,13.306,5.1117547,300.33237,4.207
6432.0,44.986141,2.9,1094.0,Kepler,CP,338.33,1.345,13.306,9.6310258,300.33237,4.207
5802.0,43.075821,1.43,487.0,Kepler,FP,13.26,1.59,11.443,101.889228,286.39584,4.073
,49.02198,,,Kepler,PC,,,12.981,437.5158614,291.36188,
3396.0,42.03231,906.03,192.0,Kepler,FP,0.32,0.28,15.896,48.5023669,287.26215,4.991
6225.0,41.279121,1.88,237.0,Kepler,FP,0.74,0.931,14.892,524.14139,288.97574,4.481
6537.0,41.096882,2.96,1530.0,Kepler,PC,1294.96,2.829,13.36,8.97377221,283.6788,3.76
6063.0,40.829948,31.14,500.0,Kepler,FP,14.79,0.788,14.528,41.86539723,297.76053,4.584
6306.0,41.035351,25.84,1264.0,Kepler,FP,603.58,1.109,11.471,4.553370029,293.2944,4.346
7049.0,41.290661,35.99,1499.0,Kepler,FP,1191.71,1.549,13.537,5.262652179,292.1745,4.212
,47.457088,,,Kepler,FP,,,15.962,345.9820728,292.19397,
5949.0,41.290031,22.32,719.0,Kepler,FP,63.3,0.907,15.229,16.6218534,297.00006,4.451
6535.0,41.408192,82.98,902.0,Kepler,FP,156.6,1.529,10.543,19.74161604,289.86105,4.183
5067.0,41.417339,28.2,795.0,Kepler,FP,94.27,0.694,15.863,5.455766383,293.21854,4.625
6070.0,41.402401,58.2,894.0,Kepler,FP,150.81,1.777,11.878,22.44620704,297.7937,3.969
6123.0,39.862011,1.67,323.0,Kepler,PC,2.58,0.991,15.416,205.41415,290.45026,4.465
6064.0,39.951889,106.18,2107.0,Kepler,FP,4680.26,1.449,13.82,1.237147407,289.02982,4.16
5650.0,40.06134,1.27,1646.0,Kepler,FP,1740.01,0.926,14.256,1.28619671,294.44336,4.391
5838.0,40.196091,32.7,1377.0,Kepler,FP,852.59,0.988,13.87,2.649026189,284.34503,4.342
8675.0,40.149479,90.57,1872.0,Kepler,FP,2902.34,2.168,11.52,6.932281325,297.40039,4.08
6184.0,40.156792,66.2,1725.0,Kepler,FP,2097.48,1.257,12.916,2.151384476,298.40985,4.19
5632.0,44.170399,0.73,2083.0,Kepler,FP,4412.19,0.847,13.042,0.562273947,291.06418,4.45
6313.0,40.27552,67.91,1195.0,Kepler,FP,482.16,2.641,13.439,17.4352218,297.16843,3.706
,40.425819,,,Kepler,PC,,,13.05,114.271739,299.23679,
,47.228043,,,Kepler,PC,,,12.655,26.40805532,287.78461,
,47.228043,,,Kepler,PC,,,12.655,46.07931317,287.78461,
5670.0,39.227291,1.58,625.0,Kepler,PC,35.97,1.022,14.028,24.8434837,291.55695,4.397
5174.0,47.203651,4.44,1627.0,Kepler,PC,1656.27,3.608,15.268,7.7016694,288.79553,3.228
5236.0,47.222279,3.78,513.0,Kepler,FP,16.34,2.332,12.742,117.634213,296.10846,3.711
6631.0,47.25774,135.84,1123.0,Kepler,FP,376.4,2.438,13.079,21.02544702,298.82739,3.798
7286.0,47.448299,1.44,3137.0,Kepler,FP,22850.9,2.056,13.231,0.933753371,292.76028,3.998
4535.0,47.487919,12.89,1045.0,Kepler,FP,281.41,0.668,16.459,1.72153588,298.10834,4.607
6146.0,44.240391,1.11,1149.0,Kepler,PC,412.73,0.987,13.775,4.67250377,301.56284,4.454
5423.0,41.435921,34.42,1134.0,Kepler,FP,391.86,0.828,15.664,2.765621941,298.82443,4.542
5726.0,41.587959,30.98,1184.0,Kepler,FP,464.89,0.987,15.643,3.664964374,282.68491,4.403
5182.0,41.506672,31.15,1156.0,Kepler,FP,421.16,1.824,14.044,6.8072842,287.3327,3.935
